Date,AdNetworkType,CampaignName,LocationOfPresenceName,Device,Gender,Age,IncomeGrade,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Хабаровский край,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ханты-Мансийский автономный округ - Югра,MOBILE,GENDER_MALE,AGE_45_54,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ханты-Мансийский автономный округ - Югра,MOBILE,GENDER_MALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Центр,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Центр,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Центр,MOBILE,GENDER_FEMALE,AGE_55,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Челябинск,DESKTOP,GENDER_MALE,AGE_55,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Челябинск,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Челябинск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,1,1,0,20.33,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Челябинск,MOBILE,GENDER_MALE,AGE_55,OTHER,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Черкесск,MOBILE,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Шахты,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Шумерля,MOBILE,GENDER_MALE,AGE_35_44,OTHER,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Элиста,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Элиста,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,17,2,1,1,14.71,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_FEMALE,AGE_55,OTHER,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_MALE,AGE_35_44,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_MALE,AGE_45_54,OTHER,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,MOBILE,GENDER_MALE,AGE_55,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Юг,TABLET,GENDER_FEMALE,AGE_25_34,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Якутск,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Якутск,MOBILE,GENDER_FEMALE,AGE_45_54,HIGH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ялта,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ярославль,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ярославль,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ярославль,MOBILE,GENDER_FEMALE,AGE_55,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ярославль,MOBILE,GENDER_MALE,AGE_25_34,OTHER,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ярославль,MOBILE,GENDER_MALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,AD_NETWORK,[РСЯ] Ремаркетинг,Ярославская область,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Ейск,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Ейск,DESKTOP,GENDER_MALE,AGE_55,OTHER,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,0.09,1,0,0,2.58,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_35_44,OTHER,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,Краснодарский край,MOBILE,GENDER_MALE,AGE_55,ABOVE_AVERAGE,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Бренд. ТГ,Кавказский район,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Бренд. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_35_44,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Бренд. ТГ,Краснодарский край,MOBILE,GENDER_MALE,AGE_35_44,HIGH,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Армавир,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Армавир,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Армавир,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Геленджик,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Ейск,MOBILE,GENDER_MALE,AGE_55,OTHER,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1.4,1,2,0,91.53,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_18_24,HIGH,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_45_54,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_55,HIGH,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодар,MOBILE,GENDER_MALE,AGE_55,OTHER,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,DESKTOP,GENDER_MALE,AGE_55,OTHER,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0.74,1,4,0,24.07,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_35_44,HIGH,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,MOBILE,GENDER_FEMALE,AGE_55,OTHER,0.09,1,2,0,44.39,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,MOBILE,GENDER_MALE,AGE_18_24,OTHER,0.86,1,2,2,12.09,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,MOBILE,GENDER_MALE,AGE_35_44,OTHER,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,MOBILE,GENDER_MALE,AGE_55,OTHER,5.58,2,7,3,123.39,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Краснодарский край,TABLET,GENDER_MALE,AGE_55,OTHER,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Майкоп,MOBILE,GENDER_FEMALE,AGE_55,OTHER,0.78,1,2,0,32.84,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Майкоп,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Новороссийск,DESKTOP,UNKNOWN,UNKNOWN,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Новороссийск,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Новороссийск,MOBILE,GENDER_MALE,AGE_45_54,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Пенза,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,0.87,1,2,0,12.03,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_25_34,ABOVE_AVERAGE,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_55,OTHER,0.78,1,2,2,15.77,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Республика Адыгея,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0.71,1,2,2,29.5,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Республика Адыгея,MOBILE,GENDER_MALE,AGE_55,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Республика Карелия,MOBILE,GENDER_MALE,AGE_55,OTHER,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Славянск-на-Кубани,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Тимашевск,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0.9,1,2,0,82.78,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Тимашевский район,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Туапсинский район,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Туапсинский район,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,SEARCH,[поиск] Слуховые аппараты. ТГ,Тула,TABLET,GENDER_MALE,AGE_55,OTHER,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Абакан,MOBILE,GENDER_FEMALE,AGE_25_34,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Абакан,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Абакан,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Абхазия,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Абхазия,MOBILE,GENDER_MALE,AGE_55,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Александров,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Александровский район,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Анапа,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Анапа,DESKTOP,GENDER_MALE,AGE_55,OTHER,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Анапа,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Анапа,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Анапа,MOBILE,GENDER_FEMALE,AGE_55,OTHER,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Анапа,MOBILE,GENDER_MALE,AGE_0_17,OTHER,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Анапа,TABLET,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,DESKTOP,GENDER_MALE,AGE_18_24,OTHER,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,MOBILE,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Армавир,MOBILE,GENDER_MALE,AGE_55,OTHER,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Архангельская область,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Астрахань,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Астрахань,MOBILE,GENDER_FEMALE,AGE_55,OTHER,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Балаково,DESKTOP,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Балаково,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Барнаул,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Батайск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Батайск,MOBILE,GENDER_MALE,AGE_25_34,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Бахчисарай,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Бахчисарай,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Бахчисарай,MOBILE,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Белая Калитва,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Белгород,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Белгород,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Белгород,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Белгородская область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Белокалитвинский район,MOBILE,GENDER_MALE,AGE_45_54,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Благовещенск,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Брянск,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Брянск,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Брянск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Великие Луки,MOBILE,GENDER_MALE,AGE_55,ABOVE_AVERAGE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Великие Луки,MOBILE,GENDER_MALE,AGE_55,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02,AD_NETWORK,[РСЯ] Ремаркетинг,Великий Новгород,DESKTOP,GENDER_MALE,AGE_35_44,ABOVE_AVERAGE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
